  3.99998648832996500E-006   0.0000000000000000      -4.00131346498989421E-006 -1.99998648939663133E-003 -4.00131346498989421E-006  1.99998648939663133E-003  0.99999600001351163        0.0000000000000000     
  1.59997838400239011E-005   0.0000000000000000      -1.60103489784992025E-005 -3.99989192473884387E-003 -1.60103489784992025E-005  3.99989192473884387E-003  0.99998400021615996        0.0000000000000000     
  3.59989057752700583E-005   0.0000000000000000      -3.60343922597888063E-005 -5.99963527950935112E-003 -3.60343922597888063E-005  5.99963527950935112E-003  0.99996400109422479        0.0000000000000000     
  6.39965419745998040E-005   0.0000000000000000      -6.40802537045745977E-005 -7.99913556116056516E-003 -6.40802537045745977E-005  7.99913556116056516E-003  0.99993600345802547        0.0000000000000000     
  9.99915582234929009E-005   0.0000000000000000      -1.00154269192692406E-004 -9.99831181536712209E-003 -1.00154269192692406E-004  9.99831181536712209E-003  0.99990000844177662        0.0000000000000000     
  1.43982496573337074E-004   0.0000000000000000      -1.44262300936420052E-004 -1.19970831301210203E-002 -1.44262300936420052E-004  1.19970831301210203E-002  0.99985601750342690        0.0000000000000000     
  1.95967575519094908E-004   0.0000000000000000      -1.96409738337088012E-004 -1.39953686398917414E-002 -1.96409738337088012E-004  1.39953686398917414E-002  0.99980403242448113        0.0000000000000000     
  2.55944690193351285E-004   0.0000000000000000      -2.56601498865337079E-004 -1.59930875297072325E-002 -2.56601498865337079E-004  1.59930875297072325E-002  0.99974405530980692        0.0000000000000000     
  3.23911412576773062E-004   0.0000000000000000      -3.24842028966510442E-004 -1.79901590392644202E-002 -3.24842028966510442E-004  1.79901590392644202E-002  0.99967608858742352        0.0000000000000000     
  3.99864991724981750E-004   0.0000000000000000      -4.01135304990534293E-004 -1.99865024670251336E-002 -4.01135304990534293E-004  1.99865024670251336E-002  0.99960013500827527        0.0000000000000000     
  4.83802354011780530E-004   0.0000000000000000      -4.85484834146208272E-004 -2.19820371742974682E-002 -4.85484834146208272E-004  2.19820371742974682E-002  0.99951619764598842        0.0000000000000000     
  5.75720103388678963E-004   0.0000000000000000      -5.77893655480001987E-004 -2.39766825893029181E-002 -5.77893655480001987E-004  2.39766825893029181E-002  0.99942427989661153        0.0000000000000000     
  6.75614521660651904E-004   0.0000000000000000      -6.78364340878005387E-004 -2.59703582112263062E-002 -6.78364340878005387E-004  2.59703582112263062E-002  0.99932438547833946        0.0000000000000000     
  7.83481568778068632E-004   0.0000000000000000      -7.86898996091612906E-004 -2.79629836142516706E-002 -7.86898996091612906E-004  2.79629836142516706E-002  0.99921651843122206        0.0000000000000000     
  8.99316883144737943E-004   0.0000000000000000      -9.03499261787111402E-004 -2.99544784515833711E-002 -9.03499261787111402E-004  2.99544784515833711E-002  0.99910068311685540        0.0000000000000000     
  1.02311578194200182E-003   0.0000000000000000      -1.02816631461842512E-003 -3.19447624594497090E-002 -1.02816631461842512E-003  3.19447624594497090E-002  0.99897688421805808        0.0000000000000000     
  1.15487326146881497E-003   0.0000000000000000      -1.16090086832304918E-003 -3.39337554610922090E-002 -1.16090086832304918E-003  3.39337554610922090E-002  0.99884512673853132        0.0000000000000000     
  1.29458399749774866E-003   0.0000000000000000      -1.30170317484031906E-003 -3.59213773707384720E-002 -1.30170317484031906E-003  3.59213773707384720E-002  0.99870541600250240        0.0000000000000000     
  1.44224234564685298E-003   0.0000000000000000      -1.45057302545245669E-003 -3.79075481975586701E-002 -1.45057302545245669E-003  3.79075481975586701E-002  0.99855775765435328        0.0000000000000000     
  1.59784234176731598E-003   0.0000000000000000      -1.60750975194814765E-003 -3.98921880496065084E-002 -1.60750975194814765E-003  3.98921880496065084E-002  0.99840215765823281        0.0000000000000000     
  1.76137770234685099E-003   0.0000000000000000      -1.77251222780833812E-003 -4.18752171377440377E-002 -1.77251222780833812E-003  4.18752171377440377E-002  0.99823862229765326        0.0000000000000000     
  1.93284182492875186E-003   0.0000000000000000      -1.94557886941400921E-003 -4.38565557795494512E-002 -1.94557886941400921E-003  4.38565557795494512E-002  0.99806715817507141        0.0000000000000000     
  2.11222778854654701E-003   0.0000000000000000      -2.12670763727583348E-003 -4.58361244032090068E-002 -2.12670763727583348E-003  4.58361244032090068E-002  0.99788777221145364        0.0000000000000000     
  2.29952835417418814E-003   0.0000000000000000      -2.31589603728562079E-003 -4.78138435513928012E-002 -2.31589603728562079E-003  4.78138435513928012E-002  0.99770047164582598        0.0000000000000000     
  2.49473596519170834E-003   0.0000000000000000      -2.51314112198898921E-003 -4.97896338851127607E-002 -2.51314112198898921E-003  4.97896338851127607E-002  0.99750526403480844        0.0000000000000000     
  2.69784274786627649E-003   0.0000000000000000      -2.71843949187920882E-003 -5.17634161875640403E-002 -2.71843949187920882E-003  5.17634161875640403E-002  0.99730215725213389        0.0000000000000000     
  2.90884051184858716E-003   0.0000000000000000      -2.93178729671205937E-003 -5.37351113679495410E-002 -2.93178729671205937E-003  5.37351113679495410E-002  0.99709115948815163        0.0000000000000000     
  3.12772075068450854E-003   0.0000000000000000      -3.15318023684148675E-003 -5.57046404652872945E-002 -3.15318023684148675E-003  5.57046404652872945E-002  0.99687227924931565        0.0000000000000000     
  3.35447464234193147E-003   0.0000000000000000      -3.38261356457585311E-003 -5.76719246522004875E-002 -3.38261356457585311E-003  5.76719246522004875E-002  0.99664552535765827        0.0000000000000000     
  3.58909304975274122E-003   0.0000000000000000      -3.62008208555458875E-003 -5.96368852386901516E-002 -3.62008208555458875E-003  5.96368852386901516E-002  0.99641090695024748        0.0000000000000000     
  3.83156652136984422E-003   0.0000000000000000      -3.86558016014503913E-003 -6.15994436758902850E-002 -3.86558016014503913E-003  6.15994436758902850E-002  0.99616843347863038        0.0000000000000000     
  4.08188529173918006E-003   0.0000000000000000      -4.11910170485931936E-003 -6.35595215598053209E-002 -4.11910170485931936E-003  6.35595215598053209E-002  0.99591811470826097        0.0000000000000000     
  4.34003928208664957E-003   0.0000000000000000      -4.38064019379096753E-003 -6.55170406350299023E-002 -4.38064019379096753E-003  6.55170406350299023E-002  0.99565996071791363        0.0000000000000000     
  4.60601810091988695E-003   0.0000000000000000      -4.65018866007120904E-003 -6.74719227984506842E-002 -4.65018866007120904E-003  6.74719227984506842E-002  0.99539398189908035        0.0000000000000000     
  4.87981104464479867E-003   0.0000000000000000      -4.92773969734462605E-003 -6.94240901029302832E-002 -4.92773969734462605E-003  6.94240901029302832E-002  0.99512018895535548        0.0000000000000000     
  5.16140709819680465E-003   0.0000000000000000      -5.21328546126403284E-003 -7.13734647609729073E-002 -5.21328546126403284E-003  7.13734647609729073E-002  0.99483859290180354        0.0000000000000000     
  5.45079493568671140E-003   0.0000000000000000      -5.50681767100437598E-003 -7.33199691483720495E-002 -5.50681767100437598E-003  7.33199691483720495E-002  0.99454920506431366        0.0000000000000000     
  5.74796292106112550E-003   0.0000000000000000      -5.80832761079545182E-003 -7.52635258078395708E-002 -5.80832761079545182E-003  7.52635258078395708E-002  0.99425203707893928        0.0000000000000000     
  6.05289910877735999E-003   0.0000000000000000      -6.11780613147324282E-003 -7.72040574526165063E-002 -6.11780613147324282E-003  7.72040574526165063E-002  0.99394710089122307        0.0000000000000000     
  6.36559124449274059E-003   0.0000000000000000      -6.43524365204965580E-003 -7.91414869700649004E-002 -6.43524365204965580E-003  7.91414869700649004E-002  0.99363440875550768        0.0000000000000000     
  6.68602676576824165E-003   0.0000000000000000      -6.76063016130052860E-003 -8.10757374252412677E-002 -6.76063016130052860E-003  8.10757374252412677E-002  0.99331397323423221        0.0000000000000000     
  7.01419280278638146E-003   0.0000000000000000      -7.09395521937170037E-003 -8.30067320644515272E-002 -7.09395521937170037E-003  8.30067320644515272E-002  0.99298580719721408        0.0000000000000000     
  7.35007617908329473E-003   0.0000000000000000      -7.43520795940295649E-003 -8.49343943187870626E-002 -7.43520795940295649E-003  8.49343943187870626E-002  0.99264992382091710        0.0000000000000000     
  7.69366341229491945E-003   0.0000000000000000      -7.78437708916963813E-003 -8.68586478076417423E-002 -7.78437708916963813E-003  8.68586478076417423E-002  0.99230633658770551        0.0000000000000000     
