  3.99998079832322760E-006 -1.99998649206329770E-003  3.99998648832996500E-006   0.0000000000000000       0.99998374003363522       3.99996162651312069E-003 -3.99998079832322760E-006  1.99998649206329770E-003
  1.59996931331736941E-005 -3.99989196739799178E-003  1.59997837255837665E-005  2.84179856225573341E-020  0.99993499086275484       7.99969325391935819E-003 -1.59996931331736941E-005  3.99989196739799178E-003
  3.59984475534398210E-005 -5.99963549550010678E-003  3.59989048641767885E-005  7.66150279900071762E-019  0.99985379986656464       1.19989655516478007E-002 -3.59984475534398210E-005  5.99963549550010678E-003
  6.39950966846156085E-005 -7.99913624363124930E-003  6.39965381188559819E-005  6.29235612350011250E-018  0.99974021613104058       1.59975499287566131E-002 -6.39950966846156085E-005  7.99913624363124930E-003
  9.99880367193036151E-005 -9.99831348087139825E-003  9.99915464763899767E-005  3.08627854156812206E-017  0.99959429043800530       1.99952185451553466E-002 -9.99880367193036151E-005  9.99831348087139825E-003
  1.43975208930027484E-004 -1.19970865821503753E-002  1.43982467432221040E-004  1.11758252311663388E-016  0.99941607525416976       2.39917443226922711E-002 -1.43975208930027484E-004  1.19970865821503753E-002
  1.95954101204084692E-004 -1.39953750322578535E-002  1.95967512753914729E-004  3.30195779687974541E-016  0.99920562472014451       2.79869009561073932E-002 -1.95954101204084692E-004  1.39953750322578535E-002
  2.55921749600171423E-004 -1.59930984298318202E-002  2.55944568271242157E-004  8.42277873071235126E-016  0.99896299463942007       3.19804629238517810E-002 -2.55921749600171423E-004  1.59930984298318202E-002
  3.23874739926512892E-004 -1.79901764913253451E-002  3.23911193692730985E-004  1.92194050833427970E-015  0.99868824246731658       3.59722054987737516E-002 -3.23874739926512892E-004  1.79901764913253451E-002
  3.99809209340233130E-004 -1.99865290549515774E-002  3.99864622448520344E-004  4.01784093187531925E-015  0.99838142729990464       3.99619047586726728E-002 -3.99809209340233130E-004  1.99865290549515774E-002
  4.83720847967700868E-004 -2.19820760846068386E-002  4.83801761559354653E-004  7.82610943323376310E-015  0.99804260986289905       4.39493375967208513E-002 -4.83720847967700868E-004  2.19820760846068386E-002
  5.75604900545587279E-004 -2.39767376737716996E-002  5.75719191531553131E-004  1.43808764526742252E-014  0.99767185250052537       4.79342817317543191E-002 -5.75604900545587279E-004  2.39767376737716996E-002
  6.75456168082374142E-004 -2.59704340493899684E-002  6.75613166277788668E-004  2.51644592486131388E-014  0.99726921916436040       5.19165157184329831E-002 -6.75456168082374142E-004  2.59704340493899684E-002
  7.83269009540053058E-004 -2.79630855757254590E-002  7.83479613063513486E-004  4.22390844194523121E-014  0.99683477540214882       5.58958189572708528E-002 -7.83269009540053058E-004  2.79630855757254590E-002
  8.99037343535754197E-004 -2.99546127581964382E-002  8.99314132478864592E-004  6.84019969288223468E-014  0.99636858834659492       5.98719717045370567E-002 -8.99037343535754197E-004  2.99546127581964382E-002
  1.02275465006304903E-003 -3.19449362471876872E-002  1.02311199843588729E-003  1.07365791970894353E-013  0.99587072670413246       6.38447550820281234E-002 -1.02275465006304903E-003  3.19449362471876872E-002
  1.15441397223266869E-003 -3.39339768418400536E-002  1.15486815819091011E-003  1.63965786770252114E-013  0.99534126074367235       6.78139510867122736E-002 -1.15441397223266869E-003  3.39339768418400536E-002
  1.29400791803238255E-003 -3.59216554938173865E-002  1.29457723239190768E-003  2.44396227162551974E-013  0.99478026228532968       7.17793426002464319E-002 -1.29400791803238255E-003  3.59216554938173865E-002
  1.44152866210578434E-003 -3.79078933110508220E-002  1.44223351515068514E-003  3.56477105320742056E-013  0.99418780468913071       7.57407133983664105E-002 -1.44152866210578434E-003  3.79078933110508220E-002
  1.59696794754973109E-003 -3.98926115614602686E-002  1.59783097413972413E-003  5.09953359729967297E-013  0.99356396284370052       7.96978481601511302E-002 -1.59696794754973109E-003  3.98926115614602686E-002
  1.76031708773018614E-003 -4.18757316766530177E-002  1.76136325071351977E-003  7.16828174301822044E-013  0.99290881315493396       8.36505324771613101E-002 -1.76031708773018614E-003  4.18757316766530177E-002
  1.93156696811621047E-003 -4.38571752555994981E-002  1.93282366005424907E-003  9.91732121705071908E-013  0.99222243353464790       8.75985528624535631E-002 -1.93156696811621047E-003  4.38571752555994981E-002
  2.11070804813186068E-003 -4.58368640682858541E-002  2.11220519134160340E-003  1.35232982509820473E-012  0.99150490338921826       9.15416967594702008E-002 -2.11070804813186068E-003  4.58368640682858541E-002
  2.29773036302574141E-003 -4.78147200593435559E-002  2.29950050794662259E-003  1.81976583766379958E-012  0.99075630360820155       9.54797525508056938E-002 -2.29773036302574141E-003  4.78147200593435559E-002
  2.49262352575796388E-003 -4.97906653516557787E-002  2.49470194764936501E-003  2.41915138869152160E-012  0.98997671655294173       9.94125095668502434E-002 -2.49262352575796388E-003  4.97906653516557787E-002
  2.69537672890427351E-003 -5.17646222499404812E-002  2.69780152288024875E-003  3.18009362741311941E-012  0.98916622604516358       0.10333975809431134      -2.69537672890427351E-003  5.17646222499404812E-002
  2.90597874657709315E-003 -5.37365132443102106E-002  2.90879092098490300E-003  4.13726900317322157E-012  0.98832491735555383       0.10726128938461363      -2.90597874657709315E-003  5.37365132443102106E-002
  3.12441793636324691E-003 -5.57062610138084821E-002  3.12766150451235930E-003  5.33104235040532659E-012  0.98745287719232988       0.11117689566217812      -3.12441793636324691E-003  5.57062610138084821E-002
  3.35068224127811924E-003 -5.76737884299226913E-002  3.35440431152642408E-003  6.80813327462741356E-012  0.98655019368979746       0.11508637013258105      -3.35068224127811924E-003  5.76737884299226913E-002
  3.58475919173601104E-003 -5.96390185600734549E-002  3.58901005594006693E-003  8.62233138560161612E-012  0.98561695639689850       0.11898950699059342      -3.58475919173601104E-003  5.96390185600734549E-002
  3.82663590753645581E-003 -6.16018746710804005E-002  3.83146912787265788E-003  1.08352619008922628E-011  0.98465325626574929       0.12288610142810144      -3.82663590753645581E-003  6.16018746710804005E-002
  4.07629909986625440E-003 -6.35622802326042402E-002  4.08177159402989178E-003  1.35172031465596508E-011  0.98365918564016996       0.12677594964190889      -4.07629909986625440E-003  6.35622802326042402E-002
  4.33373507331699485E-003 -6.55201589205651330E-002  4.33990719810623763E-003  1.67479574293851459E-011  0.98263483824420694       0.13065884884142195      -4.33373507331699485E-003  6.55201589205651330E-002
  4.59892972791782918E-003 -6.74754346205372613E-002  4.60586536120974246E-003  2.06177767409341425E-011  0.98158030917064687       0.13453459725621703      -4.59892972791782918E-003  6.74754346205372613E-002
  4.87186856118325840E-003 -6.94280314311195301E-002  4.87963518230903615E-003  2.52283447715477470E-011  0.98049569486952615       0.13840299414349244      -4.87186856118325840E-003  6.94280314311195301E-002
  5.15253667017570929E-003 -7.13778736672824182E-002  5.16120543870236120E-003  3.06938166035752158E-011  0.97938109313663313       0.14226383979540447      -5.15253667017570929E-003  7.13778736672824182E-002
  5.44091875358266447E-003 -7.33248858636908335E-002  5.45056458650847349E-003  3.71419175277712246E-011  0.97823660310200700       0.14611693554628846      -5.44091875358266447E-003  7.33248858636908335E-002
  5.73699911380811962E-003 -7.52689927780029050E-002  5.74770076117924779E-003  4.47151023356877657E-011  0.97706232521843206       0.14996208377976566      -5.73699911380811962E-003  7.52689927780029050E-002
  6.04076165907813448E-003 -7.72101193941447939E-002  6.05260177803382000E-003  5.35717764437162887E-011  0.97585836124992853       0.15379908793573666      -6.04076165907813448E-003  7.72101193941447939E-002
  6.35218990556025813E-003 -7.91481909255614402E-002  6.36525513281410976E-003  6.38875801929283336E-011  0.97462481426024106       0.15762775251726138      -6.35218990556025813E-003  7.91481909255614402E-002
  6.67126697949659703E-003 -8.10831328184429545E-002  6.68564800226155442E-003  7.58567375989492229E-011  0.97336178860132572       0.16144788309732733      -6.67126697949659703E-003  8.10831328184429545E-002
  6.99797561935031152E-003 -8.30148707549270282E-002  7.01376724471489219E-003  8.96934708659584930E-011  0.97206938990183522       0.16525928632550579      -6.99797561935031152E-003  8.30148707549270282E-002
  7.33229817796530060E-003 -8.49433306562769608E-002  7.34959940072883906E-003  1.05633481935948802E-010  0.97074772505560381       0.16906176993449717      -7.33229817796530060E-003  8.49433306562769608E-002
  7.67421662473887108E-003 -8.68684386860354429E-002  7.69313069371347757E-003  1.23935502255417051E-010  0.96939690221013286       0.17285514274656616      -7.67421662473887108E-003  8.68684386860354429E-002
