  0.99999600001351163        0.0000000000000000       3.99864813165656100E-006  1.99998649472996450E-003  3.99864813165656100E-006 -1.99998649472996450E-003  3.99998648832996500E-006   0.0000000000000000     
  0.99998400021603207        0.0000000000000000       1.59890372875149596E-005  3.99989200999141623E-003  1.59890372875149596E-005 -3.99989200999141623E-003  1.59997839679344684E-005   0.0000000000000000     
  0.99996400109320194        0.0000000000000000       3.59625028417607623E-005  5.99963571085755480E-003  3.59625028417607623E-005 -5.99963571085755480E-003  3.59989067980256419E-005   0.0000000000000000     
  0.99993600345368061        0.0000000000000000       6.39099396376150992E-005  7.99913692370137971E-003  6.39099396376150992E-005 -7.99913692370137971E-003  6.39965463192971760E-005   0.0000000000000000     
  0.99990000842849280        0.0000000000000000       9.98218041598498398E-005  9.99831514009252333E-003  9.98218041598498398E-005 -9.99831514009252333E-003  9.99915715071430681E-005   0.0000000000000000     
  0.99985601747036013        0.0000000000000000       1.43688116707210110E-004  1.19970900205234789E-002  1.43688116707210110E-004 -1.19970900205234789E-002  1.43982529639781487E-004   0.0000000000000000     
  0.99980403235301829        0.0000000000000000       1.95498463600552266E-004  1.39953813981870626E-002  1.95498463600552266E-004 -1.39953813981870626E-002  1.95967646981582962E-004   0.0000000000000000     
  0.99974405517051868        0.0000000000000000       2.55241999406930170E-004  1.59931092826611360E-002  2.55241999406930170E-004 -1.59931092826611360E-002  2.55944829481221151E-004   0.0000000000000000     
  0.99967608833651522        0.0000000000000000       3.22907449180728030E-004  1.79901938636093488E-002  3.22907449180728030E-004 -1.79901938636093488E-002  3.23911663484623710E-004   0.0000000000000000     
  0.99960013458353725        0.0000000000000000       3.98483110721344243E-004  1.99865555144538784E-002  3.98483110721344243E-004 -1.99865555144538784E-002  3.99865416462670618E-004   0.0000000000000000     
  0.99951619696224636        0.0000000000000000       4.81956856846997724E-004  2.19821147960203439E-002  4.81956856846997724E-004 -2.19821147960203439E-002  4.83803037753526748E-004   0.0000000000000000     
  0.99942427884068030        0.0000000000000000       5.73316137684102005E-004  2.39767924601553342E-002  5.73316137684102005E-004 -2.39767924601553342E-002  5.75721159319500693E-004   0.0000000000000000     
  0.99932438390348155        0.0000000000000000       6.72547982972835300E-004  2.59705094533136463E-002  6.72547982972835300E-004 -2.59705094533136463E-002  6.75616096518312633E-004   0.0000000000000000     
  0.99921651615111118        0.0000000000000000       7.79639004388016474E-004  2.79631869201185518E-002  7.79639004388016474E-004 -2.79631869201185518E-002  7.83483848888656708E-004   0.0000000000000000     
  0.99910067989904983        0.0000000000000000       8.94575397874623974E-004  2.99547462068944260E-002  8.94575397874623974E-004 -2.99547462068944260E-002  8.99320100949949791E-004   0.0000000000000000     
  0.99897687977698368        0.0000000000000000       1.01734294599796970E-003  3.19451088651692278E-002  1.01734294599796970E-003 -3.19451088651692278E-002  1.02312022301615023E-003   0.0000000000000000     
  0.99884512072797638        0.0000000000000000       1.14792702030825180E-003  3.39341966551500521E-002  1.14792702030825180E-003 -3.39341966551500521E-002  1.15487927202353319E-003   0.0000000000000000     
  0.99870540800762753        0.0000000000000000       1.28631258371967564E-003  3.59219315491697486E-002  1.28631258371967564E-003 -3.59219315491697486E-002  1.29459199237230943E-003   0.0000000000000000     
  0.99855774718321788        0.0000000000000000       1.43248419290322392E-003  3.79082357351047533E-002  1.43248419290322392E-003 -3.79082357351047533E-002  1.44225281678197364E-003   0.0000000000000000     
  0.99840214413283956        0.0000000000000000       1.58642600069292894E-003  3.98930316197652970E-002  1.58642600069292894E-003 -3.98930316197652970E-002  1.59785586716026831E-003   0.0000000000000000     
  0.99823860504451412        0.0000000000000000       1.74812175850541933E-003  4.18762418322571883E-002  1.74812175850541933E-003 -4.18762418322571883E-002  1.76139495548565273E-003   0.0000000000000000     
  0.99806713641529654        0.0000000000000000       1.91755481877242694E-003  4.38577892273146752E-002  1.91755481877242694E-003 -4.38577892273146752E-002  1.93286358470315975E-003   0.0000000000000000     
  0.99788774505036626        0.0000000000000000       2.09470813738599085E-003  4.58375968886054613E-002  2.09470813738599085E-003 -4.58375968886054613E-002  2.11225494963352854E-003   0.0000000000000000     
  0.99770043806210429        0.0000000000000000       2.27956427615600386E-003  4.78155881320079107E-002  2.27956427615600386E-003 -4.78155881320079107E-002  2.29956193789550376E-003   0.0000000000000000     
  0.99750522286915866        0.0000000000000000       2.47210540527997022E-003  4.97916865088587624E-002  2.47210540527997022E-003 -4.97916865088587624E-002  2.49477713084118174E-003   0.0000000000000000     
  0.99730210719549550        0.0000000000000000       2.67231330582471055E-003  5.17658158091727216E-002  2.67231330582471055E-003 -5.17658158091727216E-002  2.69789280450429382E-003   0.0000000000000000     
  0.99709109906943849        0.0000000000000000       2.88016937221969704E-003  5.37379000648338101E-002  2.88016937221969704E-003 -5.37379000648338101E-002  2.90890093056130929E-003   0.0000000000000000     
  0.99687220682269451        0.0000000000000000       3.09565461476174345E-003  5.57078635527581828E-002  3.09565461476174345E-003 -5.57078635527581828E-002  3.12779317730524841E-003   0.0000000000000000     
  0.99664543908936765        0.0000000000000000       3.31874966213078137E-003  5.76756307980286001E-002  3.31874966213078137E-003 -5.76756307980286001E-002  3.35456091063208919E-003   0.0000000000000000     
  0.99641080480496014        0.0000000000000000       3.54943476391646369E-003  5.96411265770003390E-002  3.54943476391646369E-003 -5.96411265770003390E-002  3.58919519503965532E-003   0.0000000000000000     
  0.99616831320536092        0.0000000000000000       3.78768979315532257E-003  6.16042759203786899E-002  3.78768979315532257E-003 -6.16042759203786899E-002  3.83168679463887028E-003   0.0000000000000000     
